"driven by a fantastic dual performance from ian holm . . . the film is funny , insightfully human and a delightful lark for history buffs . ",1
"contradicts everything we've come to expect from movies nowadays . instead of simply handling conventional material in a conventional way , secretary takes the most unexpected material and handles it in the most unexpected way . ",1
"were it not for a sentimental resolution that explains way more about cal than does the movie or the character any good , freundlich's world traveler might have been one of the more daring and surprising american movies of the year . ",1
"the movie's ultimate point -- that everyone should be themselves -- is trite , but the screenwriter and director michel gondry restate it to the point of ridiculousness . ",0
"a chance to see three splendid actors turn a larky chase movie into an emotionally satisfying exploration of the very human need to be somebody , and to belong to somebody . ",1
"although it bangs a very cliched drum at times , this crowd-pleaser's fresh dialogue , energetic music , and good-natured spunk are often infectious . ",1
the nicest thing that can be said about stealing harvard ( which might have been called freddy gets molested by a dog ) is that it's not as obnoxious as tom green's freddie got fingered . ,0
a dramatic comedy as pleasantly dishonest and pat as any hollywood fluff . ,0
"contains a few big laughs but many more that graze the funny bone or miss it altogether , in part because the consciously dumbed-down approach wears thin . ",0
"the fight scenes are fun , but it grows tedious . ",0
"by the time the plot grinds itself out in increasingly incoherent fashion , you might be wishing for a watch that makes time go faster rather than the other way around . ",0
it's difficult for a longtime admirer of his work to not be swept up in invincible and overlook its drawbacks . ,0
"apparently kissing leads to suicide attempts and tragic deaths . marisa tomei is good , but just a kiss is just a mess . ",0
a spooky yarn of demonic doings on the high seas that works better the less the brain is engaged . ,0
this is nothing but familiar territory . ,0
"'all in all , reign of fire will be a good ( successful ) rental . '",0
"you don't need to be a hip-hop fan to appreciate scratch , and that's the mark of a documentary that works . ",1
"carrying off a spot-on scottish burr , duvall ( also a producer ) peels layers from this character that may well not have existed on paper . ",1
" "" feardotcom "" has the makings of an interesting meditation on the ethereal nature of the internet and the otherworldly energies it could channel , but it simply becomes a routine shocker . ",0
"such a fine idea for a film , and such a stultifying , lifeless execution . ",0
it uses the pain and violence of war as background material for color . ,0
"the film occasionally tries the viewer's patience with slow pacing and a main character who sometimes defies sympathy , but it ultimately satisfies with its moving story . ",1
"when a film is created solely because it's a marketable product , soulless and ugly movies like this are the result . let your silly childhood nostalgia slumber unmolested . ",0
less a study in madness or love than a study in schoolgirl obsession . ,0
those who don't entirely 'get' godard's distinctive discourse will still come away with a sense of his reserved but existential poignancy . ,1
"witty , contemplative , and sublimely beautiful . ",1
"strange it is , but delightfully so . ",1
writer/director alexander payne ( election ) and his co-writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing . ,1
"works hard to establish rounded characters , but then has nothing fresh or particularly interesting to say about them . ",0
a backstage must-see for true fans of comedy . ,1
overall the film feels like a low-budget tv pilot that could not find a buyer to play it on the tube . ,0
often silly – and gross – but it's rarely as moronic as some campus gross-out films . ,0
"an intelligent , multi-layered and profoundly humanist ( not to mention gently political ) meditation on the values of knowledge , education , and the affects of cultural and geographical displacement . ",1
"the film's real appeal won't be to clooney fans or adventure buffs , but to moviegoers who enjoy thinking about compelling questions with no easy answers . ",1
"thanks to a small star with big heart , this family film sequel is plenty of fun for all . ",1
cletis is playful but highly studied and dependent for its success on a patient viewer . ,1
"a fast-paced , glitzy but extremely silly piece . ",0
a yarn that respects the marvel version without becoming ensnared by it . ,1
true tale of courage -- and complicity -- at auschwitz is a harrowing drama that tries to tell of the unspeakable . ,1
"there's no excuse for following up a delightful , well-crafted family film with a computer-generated cold fish . ",0
savvy director robert j . siegel and his co-writers keep the story subtle and us in suspense . ,1
"rollerball is as bad as you think , and worse than you can imagine . ",0
it all drags on so interminably it's like watching a miserable relationship unfold in real time . ,0
"it's tough , astringent , darkly funny and . . . well , it's also generic , untidy , condescending and mild of impact rather than stunning . ",0
"unintelligible , poorly acted , brain-slappingly bad , harvard man is ludicrous enough that it could become a cult classic . ",0
it's a bad action movie because there's no rooting interest and the spectacle is grotesque and boring . ,0
it's a very valuable film . . . ,1
"stay clear of reminding yourself that it's a "" true story "" and you're likely to have one helluva time at the movies . ",1
"rumor , a muddled drama about coming to terms with death , feels impersonal , almost generic . ",0
anyone who gets chills from movies with giant plot holes will find plenty to shake and shiver about in 'the ring . ',0
i'm giving it thumbs down due to the endlessly repetitive scenes of embarrassment . there's got to be a more graceful way of portraying the devastation of this disease . ,0
"going to this movie is a little like chewing whale blubber - it's an acquired taste that takes time to enjoy , but it's worth it , even if it does take 3 hours to get through . ",1
"a fascinating , dark thriller that keeps you hooked on the delicious pulpiness of its lurid fiction . ",1
flaunts its quirky excesses like a new year's eve drunk sporting a paper party hat . ,0
"if i have to choose between gorgeous animation and a lame story ( like , say , treasure planet ) or so-so animation and an exciting , clever story with a batch of appealing characters , i'll take the latter every time . ",1
"a swashbuckling tale of love , betrayal , revenge and above all , faith . ",1
"a worthy addition to the cinematic canon , which , at last count , numbered 52 different versions . ",1
"it's the element of condescension , as the filmmakers look down on their working-class subjects from their lofty perch , that finally makes sex with strangers , which opens today in the new york metropolitan area , so distasteful . ",0
an alternately raucous and sappy ethnic sitcom . . . you'd be wise to send your regrets . ,0
"at times , the suspense is palpable , but by the end there's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential . ",0
[a]n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,1
offers laughs and insight into one of the toughest ages a kid can go through . ,1
wishy-washy . ,0
"the bourne identity shouldn't be half as entertaining as it is , but director doug liman and his colleagues have managed to pack it with enough action to satisfy the boom-bam crowd without a huge sacrifice of character and mood . ",1
as happily glib and vicious as its characters . ,0
"[while the last metro] was more melodramatic , confined to a single theater company and its strategies and deceptions , while tavernier is more concerned with the entire period of history . ",1
so refreshingly incisive is grant that for the first time he'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ,1
"although olivier assayas' elegantly appointed period drama seems , at times , padded with incident in the way of a too-conscientious adaptation . . . its three-hour running time plays closer to two . ",1
"impostor has a handful of thrilling moments and a couple of good performances , but the movie doesn't quite fly . for starters , the story is just too slim . ",0
"too often , son of the bride becomes an exercise in trying to predict when a preordained "" big moment "" will occur and not "" if . "" ",1
at once disarmingly straightforward and strikingly devious . ,1
"it is nature against progress . in fessenden's horror trilogy , this theme has proved important to him and is especially so in the finale . ",1
vereté has a whip-smart sense of narrative bluffs . ,1
"the rock is destined to be the 21st century's new "" conan "" and that he's going to make a splash even greater than arnold schwarzenegger , jean-claud van damme or steven segal . ",1
"the animated subplot keenly depicts the inner struggles of our adolescent heroes - insecure , uncontrolled , and intense . ",1
worth seeing just for weaver and lapaglia . ,1
"majidi is an unconventional storyteller , capable of finding beauty in the most depressing places . ",1
it's a fairy tale that comes from a renowned indian film culture that allows americans to finally revel in its splendor . ,1
deuces wild is an encyclopedia of cliches that shoplifts shamelessly from farewell-to-innocence movies like the wanderers and a bronx tale without cribbing any of their intelligence . ,0
the beauty of the piece is that it counts heart as important as humor . ,1
"es una de esas películas de las que uno sale reconfortado , agradecido , genuinamente sorprendido . ",1
"the phone rings and a voice tells you you've got seven days left to live . then you get another phone call warning you that if the video isn't back at blockbuster before midnight , you're going to face frightening late fees . o . k . , not really . ",0
a slight but sweet film . ,1
"the metaphors are provocative , but too often , the viewer is left puzzled by the mechanics of the delivery . ",0
"you can feel the heat that ignites this gripping tale , and the humor and humanity that root it in feeling . ",1
there are films that try the patience of even the most cinema-besotted critic -- and this was one of them . ,0
steers refreshingly clear of the usual cliches . ,1
"if you saw it on tv , you'd probably turn it off , convinced that you had already seen that movie . ",0
a disappointment for a movie that should have been the ultimate imax trip . ,0
"there's no mistaking the fact that this hybrid misses the impact of the disney classic , and even that of the excellent 1934 mgm version . ",0
"we admire this film for its harsh objectivity and refusal to seek our tears , our sympathies . ",1
 . . . a well-observed and disturbing little movie,1
it's a movie forged in the fires of chick flick hell . ,0
"these three films form a remarkably cohesive whole , both visually and thematically , through their consistently sensitive and often exciting treatment of an ignored people . ",1
the concept is a hoot . the trailer is a riot . the movie is a dud . ,0
"it's too long , too repetitive , and takes way too many years to resolve to be a total winner . ",0
there's nothing to gain from watching they . it isn't scary . it hates its characters . it finds no way to entertain or inspire its viewers . ,0
"there's undeniable enjoyment to be had from films crammed with movie references , but the fun wears thin -- then out -- when there's nothing else happening . ",0
"while surprisingly sincere , this average little story is adorned with some awesome action photography and surfing . ",1
a beautifully shot but dull and ankle-deep 'epic . ',0
"a film really has to be exceptional to justify a three hour running time , and this isn't . ",0
"see clockstoppers if you have nothing better to do with 94 minutes . but be warned , you too may feel time has decided to stand still . or that the battery on your watch has died . ",0
"one of those pictures whose promising , if rather precious , premise is undercut by amateurish execution . ",0
"jirí hubac's script is a gem . his characters are engaging , intimate and the dialogue is realistic and greatly moving . the scope of the silberstein family is large and we grow attached to their lives , full of strength , warmth and vitality . . ",1
"while the ensemble player who gained notice in guy ritchie's lock , stock and two smoking barrels and snatch has the bod , he's unlikely to become a household name on the basis of his first starring vehicle . ",0
"complex , sinuously plotted and , somehow , off-puttingly cold . ",0
"the furious coherence that [deniro] brings to this part only underscores the fuzzy sentimentality of the movie itself , which feels , as it plods toward the end , less like a movie than like the filmed reading of a script in need of polishing . ",0
the film is impressive for the sights and sounds of the wondrous beats the world has to offer . ,1
"slap me , i saw this movie . ",0
a film that's flawed and brilliant in equal measure . ,1
"it's at once laughable and compulsively watchable , in its committed dumbness . ",0
the visuals alone make metropolis worth seeing . ,1
every good actor needs to do his or her own hamlet . for benigni it wasn't shakespeare whom he wanted to define his career with but pinocchio . it might as well have been problem child iv . ,0
technically and artistically inept . ,0
"a compelling , moving film that respects its audience and its source material . ",1
the only thing in pauline and paulette that you haven't seen before is a scene featuring a football field-sized oriental rug crafted out of millions of vibrant flowers . ,0
"that jack nicholson makes this man so watchable is a tribute not only to his craft , but to his legend . ",1
"it's a trifle of a movie , with a few laughs surrounding an unremarkable soft center . ",0
leguizamo and jones are both excellent and the rest of the cast is uniformly superb . ,1
i firmly believe that a good video game movie is going to show up soon . i also believe that resident evil is not it . ,0
the wild thornberrys movie has all the sibling rivalry and general family chaos to which anyone can relate . ,1
like most movies about the pitfalls of bad behavior . . . circuit gets drawn into the party . ,0
the film's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip . ,1
as plain and pedestrian as catsup--,0
"sometimes this modest little number clicks , and sometimes it doesn't . ",0
the only surprise is that heavyweights joel silver and robert zemeckis agreed to produce this ; i assume the director has pictures of them cavorting in ladies' underwear . ,0
"smart and alert , thirteen conversations about one thing is a small gem . ",1
"it's a film with an idea buried somewhere inside its fabric , but never clearly seen or felt . ",0
"as elegantly crafted as it often is , anderson's movie is essentially a one-trick pony that , hampered by an undeveloped script , ultimately pulls up lame . ",0
k-19 : the widowmaker is a great yarn . ,1
"the film's highlight is definitely its screenplay , both for the rhapsodic dialogue that jumps off the page , and for the memorable character creations . ",1
"a colorful , vibrant introduction to a universal human impulse , lushly photographed and beautifully recorded . ",1
"to be influenced chiefly by humanity's greatest shame , reality shows -- reality shows for god's sake ! -- is a crime that should be punishable by chainsaw . ",0
"to me , it sounds like a cruel deception carried out by men of marginal intelligence , with reactionary ideas about women and a total lack of empathy . ",0
"left me with the visceral sensation of longing , lasting traces of charlotte's web of desire and desperation . ",1
novak contemplates a heartland so overwhelmed by its lack of purpose that it seeks excitement in manufactured high drama . ,0
"a fantastically vital movie that manages to invest real humor , sensuality , and sympathy into a story about two adolescent boys . ",1
"the narrator and the other characters try to convince us that acting transfigures esther , but she's never seen speaking on stage ; one feels cheated , and esther seems to remain an unchanged dullard . ",0
"like smoke signals , the film is also imbued with strong themes of familial ties and spirituality that are powerful and moving without stooping to base melodrama",1
there's a whole heap of nothing at the core of this slight coming-of-age/coming-out tale . ,0
"forget the misleading title , what's with the unexplained baboon cameo ? ",0
most folks with a real stake in the american sexual landscape will find it either moderately amusing or just plain irrelevant . ,0
"so earnest and well-meaning , and so stocked with talent , that you almost forget the sheer , ponderous awfulness of its script . ",0
"bad . very bad . stultifyingly , dumbfoundingly , mind-numbingly bad . ",0
a moody horror/thriller elevated by deft staging and the director's well-known narrative gamesmanship . ,1
"williams creates a stunning , taxi driver-esque portrayal of a man teetering on the edge of sanity . ",1
sensitive ensemble performances and good period reconstruction add up to a moving tragedy with some buoyant human moments . ,1
the film starts out as competent but unremarkable . . . and gradually grows into something of considerable power . ,1
"has none of the crackle of "" fatal attraction "" , "" 9 ½ weeks "" , or even "" indecent proposal "" , and feels more like lyne's stolid remake of "" lolita "" . ",0
a porn film without the sex scenes . ,0
"occasionally melodramatic , it's also extremely effective . ",1
"love may have been in the air onscreen , but i certainly wasn't feeling any of it . ",0
"birthday girl is an amusing joy ride , with some surprisingly violent moments . ",1
couldn't someone take rob schneider and have him switch bodies with a funny person ? ,0
"half submarine flick , half ghost story , all in one criminally neglected film",1
"if the movie succeeds in instilling a wary sense of 'there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . ",0
"sometimes , fond memories should stay in the past : a lesson this film teaches all too well . ",0
"the whole is quite entertaining , but despite its virtues , there is an unsettled feeling to the film . ",1
"if looking for a thrilling sci-fi cinematic ride , don't settle for this imposter . ",0
"the bland outweighs the nifty , and cletis tout never becomes the clever crime comedy it thinks it is . ",0
derailed by bad writing and possibly also by some of that extensive post-production reworking to aim the film at young males in the throes of their first full flush of testosterone . ,0
[l]ame and unnecessary . ,0
a brutally honest documentary about a much anticipated family reunion that goes wrong thanks to culture shock and a refusal to empathize with others . ,1
[u]nrelentingly stupid . ,0
"it's really just another silly hollywood action film , one among a multitude of simple-minded , yahoo-ing death shows . ",0
you may feel compelled to watch the film twice or pick up a book on the subject . ,1
don't expect any subtlety from this latest entry in the increasingly threadbare gross-out comedy cycle . ,0
what begins brightly gets bogged down over 140 minutes . ,0
"a fine , rousing , g-rated family film , aimed mainly at little kids but with plenty of entertainment value to keep grown-ups from squirming in their seats . ",1
"blessed with a searing lead performance by ryan gosling ( murder by numbers ) , the movie is powerful and provocative . it's also built on a faulty premise , one it follows into melodrama and silliness . ",0
meandering and confusing . ,0
nothing about this movie works . ,0
a remarkable film by bernard rose . ,1
feeble comedy . ,0
"apuestas fuertes para el futuro del director , y apuestas bien fundadas , pues la suerte ya la tiene , y la cinta lo comprueba . . . . ",1
"this version's no classic like its predecessor , but its pleasures are still plentiful . ",1
"a mix of gritty realism , crisp storytelling and radiant compassion that effortlessly draws you in . ",1
doesn't really add up to much . ,0
devos delivers a perfect performance that captures the innocence and budding demons within a wallflower . ,1
"the following things are not at all entertaining : the bad sound , the lack of climax and , worst of all , watching seinfeld ( who is also one of the film's producers ) do everything he can to look like a good guy . ",0
"it uses an old-time formula , it's not terribly original and it's rather messy -- but you just have to love the big , dumb , happy movie my big fat greek wedding . ",1
"it could have been something special , but two things drag it down to mediocrity -- director clare peploe's misunderstanding of marivaux's rhythms , and mira sorvino's limitations as a classical actress . ",0
"insightfully written , delicately performed",1
"[it] has the feel of a summer popcorn movie . nothing too deep or substantial . explosions , jokes , and sexual innuendoes abound . ",1
to say this was done better in wilder's some like it hot is like saying the sun rises in the east . ,0
there are few things more frustrating to a film buff than seeing an otherwise good movie marred beyond redemption by a disastrous ending . ,0
"i was hoping that it would be sleazy and fun , but it was neither . ",0
you can tell almost immediately that welcome to collinwood isn't going to jell . ,0
"it could change america , not only because it is full of necessary discussion points , but because it is so accessible that it makes complex politics understandable to viewers looking for nothing but energetic entertainment . ",1
"not quite as miraculous as its dreamworks makers would have you believe , but it more than adequately fills the eyes and stirs the emotions . ",1
"a knowing look at female friendship , spiked with raw urban humor . ",1
a wildly inconsistent emotional experience . ,0
"angel presents events partly from the perspective of aurelie and christelle , and infuses the film with the sensibility of a particularly nightmarish fairytale . ",1
"benigni presents himself as the boy puppet pinocchio , complete with receding hairline , weathered countenance and american breckin meyer's ridiculously inappropriate valley boy voice . ",0
"one minute , you think you're watching a serious actioner ; the next , it's as though clips from the pink panther strikes again and/or sailor moon have been spliced in . ",0
"by turns touching , raucously amusing , uncomfortable , and , yes , even sexy , never again is a welcome and heartwarming addition to the romantic comedy genre . ",1
it turns out to be smarter and more diabolical than you could have guessed at the beginning . ,1
the universal theme of becoming a better person through love has never been filmed more irresistibly than in 'baran . ',1
steven soderbergh doesn't remake andrei tarkovsky's solaris so much as distill it . ,1
"will assuredly rank as one of the cleverest , most deceptively amusing comedies of the year . ",1
it's one thing to read about or rail against the ongoing - and unprecedented - construction project going on over our heads . it's quite another to feel physically caught up in the process . ,1
"yes , spirited away is a triumph of imagination , but it's also a failure of storytelling . ",0
its adult themes of familial separation and societal betrayal are head and shoulders above much of the director's previous popcorn work . ,1
suffers from a decided lack of creative storytelling . ,0
"bluer than the atlantic and more biologically detailed than an autopsy , the movie . . . is , also , frequently hilarious . ",1
" . . . a fascinating curiosity piece -- fascinating , that is , for about ten minutes . after that it becomes long and tedious like a classroom play in a college history course . ",0
offers the flash of rock videos fused with solid performances and eerie atmosphere . ,1
less an examination of neo-nazism than a probe into the nature of faith itself . ,1
"michael moore has perfected the art of highly entertaining , self-aggrandizing , politically motivated documentary-making , and he's got as potent a topic as ever here . ",1
writer-director ritchie reduces wertmuller's social mores and politics to tiresome jargon . ,0
"i've seen some bad singer-turned actors , but lil bow wow takes the cake . ",0
"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . and that leaves a hole in the center of the salton sea . ",0
"if there's a heaven for bad movies , deuces wild is on its way . ",0
the major problem with windtalkers is that the bulk of the movie centers on the wrong character . ,0
"' . . . the cast portrays their cartoon counterparts well . . . but quite frankly , scoob and shag don't eat enough during the film . '",0
it's one heck of a character study -- not of hearst or davies but of the unique relationship between them . ,1
"this is a movie full of grace and , ultimately , hope . ",1
"muddled , trashy and incompetent",0
"with few respites , marshall keeps the energy humming , and his edits , unlike those in moulin rouge , are crisp and purposeful without overdoing it . ",1
the film virtually chokes on its own self-consciousness . ,0
we get the comedy we settle for . ,0
"wonder , hope and magic can never escape the heart of the boy when the right movie comes along , especially if it begins with the name of star wars",1
"assured , glossy and shot through with brittle desperation . ",1
it's a bad thing when a movie has about as much substance as its end credits blooper reel . ,0
a manically generous christmas vaudeville . ,1
mama africa pretty much delivers on that promise . it does give you a peek . the main problem being that it's only a peek . ,1
"the abiding impression , despite the mild hallucinogenic buzz , is of overwhelming waste -- the acres of haute couture can't quite conceal that there's nothing resembling a spine here . ",0
"the story of trouble every day . . . is so sketchy it amounts to little more than preliminary notes for a science-fiction horror film , and the movie's fragmentary narrative style makes piecing the story together frustrating difficult . ",0
"without the dark spookiness of crystal lake camp , the horror concept completely loses its creepy menace . ",0
an awful movie that will only satisfy the most emotionally malleable of filmgoers . ,0
this often-hilarious farce manages to generate the belly laughs of lowbrow comedy without sacrificing its high-minded appeal . ,1
"while the resident evil games may have set new standards for thrills , suspense , and gore for video games , the movie really only succeeds in the third of these . ",0
"intelligent , caustic take on a great writer and dubious human being . ",1
"between them , de niro and murphy make showtime the most savory and hilarious guilty pleasure of many a recent movie season . ",1
the rock has a great presence but one battle after another is not the same as one battle followed by killer cgi effects . ,0
"human nature is a goofball movie , in the way that malkovich was , but it tries too hard . ",0
"i found myself liking the film , though in this case one man's treasure could prove to be another man's garbage . ",1
" . . . mesmerizing , an eye-opening tour of modern beijing culture in a journey of rebellion , retreat into oblivion and return . ",1
"a film centering on a traditional indian wedding in contemporary new delhi may not sound like specialized fare , but mira nair's film is an absolute delight for all audiences . ",1
equal parts bodice-ripper and plodding costume drama . ,0
"it doesn't quite work , but there's enough here to make us look forward to the russos' next offering . ",0
son of the bride may be a good half-hour too long but comes replete with a flattering sense of mystery and quietness . ,1
"while the story does seem pretty unbelievable at times , it's awfully entertaining to watch . ",1
a penetrating glimpse into the tissue-thin ego of the stand-up comic . ,1
"until it goes off the rails in its final 10 or 15 minutes , wendigo , larry fessenden's spooky new thriller , is a refreshingly smart and newfangled variation on several themes derived from far less sophisticated and knowing horror films . ",1
an exhilarating experience . ,1
the film itself is about something very interesting and odd that would probably work better as a real documentary without the insinuation of mediocre acting or a fairly trite narrative . ,0
it certainly won't win any awards in the plot department but it sets out with no pretensions and delivers big time . ,1
"there might be some sort of credible gender-provoking philosophy submerged here , but who the hell cares ? ",0
"swimfan , like fatal attraction , eventually goes overboard with a loony melodramatic denouement in which a high school swimming pool substitutes for a bathtub . ",0
the film is strictly routine . ,0
the pitch must have read like a discarded house beautiful spread . ,1
flaccid drama and exasperatingly slow journey . ,0
so bland and utterly forgettable that it might as well have been titled generic jennifer lopez romantic comedy . ,0
ford deserves to be remembered at oscar time for crafting this wonderful portrait of a conflicted soldier . ,1
fuller would surely have called this gutsy and at times exhilarating movie a great yarn . ,1
its one-sidedness . . . flirts with propaganda . ,0
"an extremely funny , ultimately heartbreaking look at life in contemporary china . ",1
spend your benjamins on a matinee . ,1
"the film is itself a sort of cinematic high crime , one that brings military courtroom dramas down very , very low . ",0
"howard and his co-stars all give committed performances , but they're often undone by howard's self-conscious attempts to find a 'literary' filmmaking style to match his subject . ",0
the tug of war that ensues is as much a snapshot of modern china in microcosm as it is a crash course in movie mythology . ,1
"as directed by dani kouyate of burkina faso , sia lacks visual flair . but kouyate elicits strong performances from his cast , and he delivers a powerful commentary on how governments lie , no matter who runs them . ",1
"like most of jaglom's films , some of it is honestly affecting , but more of it seems contrived and secondhand . ",0
"a rollicking ride , with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister happy ending . ",1
the movie fails to live up to the sum of its parts . ,0
it treats ana's journey with honesty that is tragically rare in the depiction of young women in film . ,1
[a] rare movie that makes us re-assess the basis for our lives and evaluate what is truly ours in a world of meaningless activity . ,1
"with a confrontational stance , todd solondz takes aim on political correctness and suburban families . ",1
lightweight but appealing . ,1
"'the film is stark , straightforward and deadly . . . an unnatural calm that's occasionally shaken by . . . blasts of rage , and later , violent jealousy . '",1
" . . . with "" the bourne identity "" we return to the more traditional action genre . ",1
"even if it is generally amusing from time to time , i spy has all the same problems the majority of action comedies have . ",0
"this little film is so slovenly done , so primitive in technique , that it can't really be called animation . ",0
spain's greatest star wattage doesn't overcome the tumult of maudlin tragedy . ,0
"martin scorsese cria um espetáculo visual que não possui alma - um filme esteticamente belo , mas emocionalmente frio . ",0
"a thoroughly awful movie--dumb , narratively chaotic , visually sloppy . . . a weird amalgam of 'the thing' and a geriatric 'scream . '",0
the pace of the film is very slow ( for obvious reasons ) and that too becomes off-putting . ,0
"if you haven't seen the film lately , you may be surprised at the variety of tones in spielberg's work . much of it is funny , but there are also some startling , surrealistic moments . . . ",1
this movie has the usual impossible stunts . . . but it has just as many scenes that are lean and tough enough to fit in any modern action movie . ,1
"the film is . . . determined to treat its characters , weak and strong , as fallible human beings , not caricatures , and to carefully delineate the cost of the inevitable conflicts between human urges and an institution concerned with self-preservation . ",1
deserves high marks for political courage but barely gets by on its artistic merits . ,0
"it delivers some chills and sustained unease , but flounders in its quest for deeper meaning . ",0
"none of these characters resembles anyone you've ever met in real life , unless you happen to know annoyingly self-involved people who speak in glib sentences that could have only come from the pen of a screenwriter . ",0
"the story wraps back around on itself in the kind of elegant symmetry that's rare in film today , but be warned : it's a slow slog to get there . ",1
"…it wasn't the subject matter that ultimately defeated the film…it was the unfulfilling , incongruous , "" wait a second , did i miss something ? "" ending . ",0
"the best thing the film does is to show us not only what that mind looks like , but how the creative process itself operates . ",1
"an achingly enthralling premise , the film is hindered by uneven dialogue and plot lapses . ",0
how this one escaped the lifetime network i'll never know . ,0
"[reynolds] takes a classic story , casts attractive and talented actors and uses a magnificent landscape to create a feature film that is wickedly fun to watch . ",1
"impeccably filmed , sexually charged , but ultimately lacking in substance , not to mention dragged down by a leaden closing act . ",0
"it's not that kung pow isn't funny some of the time -- it just isn't any funnier than bad martial arts movies are all by themselves , without all oedekerk's impish augmentation . ",0
"for every cheesy scene , though , there is a really cool bit -- the movie's conception of a future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized . ",1
"some body is a shaky , uncertain film that nevertheless touches a few raw nerves . ",0
doesn't amount to much of anything . ,0
a wannabe comedy of manners about a brainy prep-school kid with a mrs . robinson complex founders on its own preciousness -- and squanders its beautiful women . ,0
has a plot full of twists upon knots . . . and a nonstop parade of mock-tarantino scuzbag types that starts out clever but veers into overkill . ,1
"the movie has generic virtues , and despite a lot of involved talent , seems done by the numbers . ",0
"although trying to balance self-referential humor and a normal ol' slasher plot seemed like a decent endeavor , the result doesn't fully satisfy either the die-hard jason fans or those who can take a good joke . ",0
"it is a likable story , told with competence . ",1
like other great documentaries . . . this goes after one truth ( the ford administration's complicity in tearing 'orphans' from their mothers ) and stumbles upon others even more compelling . ,1
 . . . a weak and ineffective ghost story without a conclusion or pay off . ,0
münch's genuine insight makes the film's occasional overindulgence forgivable . ,1
"perceptive in its vision of nascent industrialized world politics as a new art form , but far too clunky , didactic and saddled with scenes that seem simply an ill fit for this movie . ",0
"can't get enough of libidinous young city dwellers ? try this obscenely bad dark comedy , so crass that it makes edward burns' sidewalks of new york look like oscar wilde . ",0
"it's a brave attempt to tap into the heartbeat of the world , a salute to the universal language of rhythm and a zippy sampling of sounds . ",1
"it plays like a big-budget , after-school special with a generous cast , who at times lift the material from its well-meaning clunkiness . ",0
"it's a pleasure to see seinfeld griping about the biz with buddies chris rock , garry shandling and colin quinn . ",1
the hackneyed story about an affluent damsel in distress who decides to fight her bully of a husband is simply too overdone . ,0
"an intelligent , earnest , intimate film that drops the ball only when it pauses for blunt exposition to make sure you're getting its metaphysical point . ",1
"i found the ring moderately absorbing , largely for its elegantly colorful look and sound . ",1
"after collateral damage , you might imagine that most every aggrieved father cliché has been unturned . but no . ",0
so devoid of any kind of intelligible story that it makes films like xxx and collateral damage seem like thoughtful treatises,0
dense with characters and contains some thrilling moments . ,1
 . . . bibbidy-bobbidi-bland . ,0
"in the real world , an actor this uncharismatically beautiful would have a résumé loaded with credits like "" girl in bar #3 . "" ",0
"at no point during k-19 : the widowmaker did this viewer feel enveloped in a story that , though meant to be universal in its themes of loyalty , courage and dedication to a common goal , never seems to leave the lot . ",0
believability wasn't one of the film's virtues . ,0
"satin rouge is not a new , or inventive , journey , but it's encouraging to see a three-dimensional , average , middle-aged woman's experience of self-discovery handled with such sensitivity . ",1
[a] devastatingly powerful and astonishingly vivid holocaust drama . ,1
"somewhere inside the mess that is world traveler , there is a mediocre movie trying to get out . ",0
" . . . too slow , too boring , and occasionally annoying . ",0
the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned . ,0
surprisingly insightful,1
"nonsensical , dull "" cyber-horror "" flick is a grim , hollow exercise in flat scares and bad acting . ",0
"for its seriousness , high literary aspirations and stunning acting , the film can only be applauded . ",1
maintains your sympathy for this otherwise challenging soul by letting you share her one-room world for a while . ,1
sex with strangers is fascinating . . . ,1
"i liked the movie , but i know i would have liked it more if it had just gone that one step further . i'm left slightly disappointed that it didn't . ",0
windtalkers celebrates the human spirit and packs an emotional wallop . ,1
" "" frailty "" has been written so well , that even a simple "" goddammit ! "" near the end takes on a whole other meaning . ",1
"a resonant tale of racism , revenge and retribution . ",1
a winning and wildly fascinating work . ,1
" . . . a somber film , almost completely unrelieved by any comedy beyond the wistful everyday ironies of the working poor . ",1
"director george hickenlooper has had some success with documentaries , but here his sense of story and his juvenile camera movements smack of a film school undergrad , and his maudlin ending might not have gotten him into film school in the first place . ",0
kurys seems intimidated by both her subject matter and the period trappings of this debut venture into the heritage business . ,0
even the digressions are funny . ,1
"there's no palpable chemistry between lopez and male lead ralph fiennes , plus the script by working girl scribe kevin wade is workmanlike in the extreme . ",0
a modestly made but profoundly moving documentary . ,1
gussied up with so many distracting special effects and visual party tricks that it's not clear whether we're supposed to shriek or laugh . ,0
